"Gene","logFC","FoldChange","pValue","FDR"
"HEBP1",1.92452728632949,3.79612444130566,0.0153959025998642,0.574839604886198
"RNASE1",-3.1373449025938,-8.79903251248462,0.0154198368286458,0.574839604886198
"BHLHE41",4.29783197497783,19.6687310028621,0.0154569582154232,0.574839604886198
"TUBAL3",-3.64707801429012,-12.5279461753039,0.0154969038807164,0.574839604886198
"FTH1",1.75461263513733,3.37435704509924,0.0155237852039247,0.574839604886198
"TSPYL1",1.90442613435044,3.74359958935974,0.0155448004738088,0.574839604886198
"FAM129A",2.59311390719529,6.03399669883768,0.015551512712394,0.574839604886198
"ARMC8",-1.33875683169376,-2.52933272613971,0.01556300074816,0.574839604886198
"DSG2",-6.45345502696388,-87.636200194544,0.0155914101675279,0.574839604886198
"CIRBP-AS1",2.73413990584295,6.6536219929731,0.0155927995868926,0.574839604886198
"TJP2",-2.64566456317989,-6.25783909279815,0.0156304947009291,0.574839604886198
"RPS21",1.00967771563448,2.01346126175393,0.0156957033078038,0.574839604886198
"FOSL2",2.54132012762606,5.82121429285186,0.0157407643040592,0.574839604886198
"SUCNR1",3.98126906811595,15.7936100278906,0.0157715764781691,0.574839604886198
"PHLDA1",4.78931886717673,27.6521330480033,0.0158088682135197,0.574839604886198
"FKBP7",-2.84558213542102,-7.18795877907674,0.0158210977225669,0.574839604886198
"GALNT12",-2.53571078610782,-5.79862477747495,0.0158867496360643,0.574839604886198
"LRRC57",1.39938649434384,2.63789381940007,0.015900034621637,0.574839604886198
"SLC2A10",-3.57242525314055,-11.8961699096124,0.0160873229347234,0.574839604886198
"SLC12A7",2.7430612815196,6.69489431520661,0.0160878876718936,0.574839604886198
"GGT5",3.01333141721021,8.07426768580613,0.0160922058958151,0.574839604886198
"TMEM205",1.53689575830444,2.90169474661163,0.016107456867905,0.574839604886198
"U2AF1L4",1.38324868312683,2.60855107817065,0.0161208080981027,0.574839604886198
"DCUN1D3",2.45958344867969,5.50057885357086,0.0161413052582042,0.574839604886198
"CNKSR3",2.80611566622343,6.993989674952,0.0161457530516154,0.574839604886198
"UBQLN2",1.1076598794715,2.15495819107673,0.016149144191985,0.574839604886198
"NR1H2",1.15960010234955,2.23395496496558,0.0161709346081059,0.574839604886198
"MAMLD1",2.85099729782333,7.21498951332569,0.0162143655276216,0.574839604886198
"MYLK",-6.5573686727759,-94.1812961716535,0.0162249315930626,0.574839604886198
"NOCT",2.10463170398128,4.300879478766,0.0162542184609653,0.574839604886198
"AMN",3.61548197485005,12.2565579577168,0.016316445440791,0.574839604886198
"FUT4",2.44595308504755,5.44885494454665,0.0164013481888894,0.574839604886198
"PCGF1",1.61011323900165,3.05275802344725,0.0164898228695655,0.574839604886198
"ZNF154",-3.08476025773813,-8.48409195562292,0.0165033484092098,0.574839604886198
"BMPR2",-2.5544483717925,-5.87442796008785,0.0165064808827442,0.574839604886198
"CCDC154",2.45617437629732,5.4875963914882,0.0165914747717927,0.574839604886198
"ZNF598",1.26081646154329,2.39631316632898,0.0165926252774165,0.574839604886198
"CD99",2.08656415475236,4.24735340584427,0.016616337250147,0.574839604886198
"SPRTN",2.10630570553044,4.30587281229927,0.0166606846233335,0.574839604886198
"ZFYVE9",-2.91703977208007,-7.55294756927426,0.0167124835005085,0.574839604886198
"RPS4X",1.10506467887626,2.15108521616398,0.0167377552340389,0.574839604886198
"SLC2A4RG",1.31743782791255,2.4922310566291,0.0167825226801307,0.574839604886198
"BAMBI",-3.89724226466117,-14.9000189938994,0.0167836025225864,0.574839604886198
"MPL",-3.11574376617142,-8.6682680463972,0.0168108445111989,0.574839604886198
"ACTN1",-2.36082230056278,-5.1366305086375,0.0168174500346903,0.574839604886198
"KLF9",-1.78490571525594,-3.4459594269978,0.0168222623800283,0.574839604886198
"TOB1",2.50471248730969,5.67536227702965,0.016935595116901,0.574839604886198
"STAR",2.28142570711604,4.86158150021524,0.0169787111079818,0.574839604886198
"LCP2",-1.71217308528262,-3.27653986606302,0.0169799828278628,0.574839604886198
"NREP",-2.18981271115421,-4.5624625319104,0.0170439933056187,0.574839604886198
"ST6GAL1",-1.27560090091844,-2.42099634437852,0.0170932458039391,0.574839604886198
"KIAA1211",-2.10266023601518,-4.29500626569321,0.0170934157133347,0.574839604886198
"SPATA2",1.33783824042905,2.52772276467509,0.0171232476834883,0.574839604886198
"C1QTNF4",5.63920482365464,49.8390555228602,0.0171438161671533,0.574839604886198
"IFFO2",2.21267295822695,4.63533291377786,0.017207032199274,0.574839604886198
"MAPK8IP3",1.23537021374349,2.35441757016853,0.0172263587781054,0.574839604886198
"SELO",1.29471403735987,2.45328363066435,0.0172740084861174,0.574839604886198
"CD177",-5.41707474080572,-42.726959177163,0.0172989691888464,0.574839604886198
"RPS16",0.946605696225781,1.92733278310835,0.0173649519898808,0.574839604886198
"CHCHD7",-1.1941336800163,-2.2880739493491,0.0174415267702939,0.574839604886198
"IL6",2.85996604719315,7.259982381979,0.0174656814885264,0.574839604886198
"MIPOL1",-5.61787018751326,-49.1074562256084,0.0175241287147233,0.574839604886198
"TBCC",1.11584549537448,2.16721982405549,0.0175457943709546,0.574839604886198
"NEAT1",1.20242552200775,2.30126244254223,0.0175510237655925,0.574839604886198
"PXN",1.88738289439503,3.69963487329324,0.0175843456737078,0.574839604886198
"P4HA1",-1.08557601819341,-2.12222264364868,0.0176954424506201,0.575052071561631
"C6orf25",-4.27553954041323,-19.3671470167023,0.0177451270074918,0.575052071561631
"PIWIL4",1.77267829704411,3.41687695776334,0.0177567450405036,0.575052071561631
"FAM189B",-1.73872351999149,-3.33739748001264,0.0178341017847577,0.575052071561631
"PAK6",3.44487849198513,10.8895957396261,0.017856476806583,0.575052071561631
"CD59",2.28221152401174,4.86423026062563,0.0178979097435809,0.575052071561631
"NCAM1",-7.44529797833882,-174.284200349363,0.0178997839161366,0.575052071561631
"RPL30",0.970560452782454,1.95960170608114,0.018024542427407,0.575052071561631
"FRY",2.48928988547487,5.61501503431116,0.018096154992882,0.575052071561631
"WDR91",1.70403030536063,3.2580986914284,0.0181023991338296,0.575052071561631
"PAFAH1B2",1.63027359367491,3.0957170053133,0.0181549042561119,0.575052071561631
"TERT",-5.99666634957772,-63.8522852636784,0.0181569792776687,0.575052071561631
"S100A12",-3.71362320644944,-13.1193397092735,0.0181850944664128,0.575052071561631
"CEP55",-2.63902854929743,-6.22912079450424,0.0181959355225439,0.575052071561631
"CAMK2D",-2.87977447455235,-7.36035052793233,0.018248108574279,0.575334323651142
"ACBD7",-3.27110490578642,-9.65385331363695,0.0184114547784059,0.57815344630419
"MMRN1",-5.15141671916463,-35.5411071611669,0.0184328072923881,0.57815344630419
"PRDM1",2.43681837470774,5.41446342993556,0.0184926302395425,0.57815344630419
"SESTD1",-2.67826473743087,-6.40085548870883,0.01851133920523,0.57815344630419
"PAPSS1",-1.74680262292619,-3.35613935901822,0.0185811252496823,0.578403623202086
"MTERF2",-3.13408956807794,-8.77920053037773,0.0186062946809841,0.578403623202086
"EPAS1",2.35355334187685,5.1108149004791,0.0186710351062624,0.57895088077846
"PANX1",-1.62124141121744,-3.07639640366476,0.0187519990845234,0.57895088077846
"IRF2BPL",1.72720366766874,3.31085463020109,0.0187544404070287,0.57895088077846
"HIST1H2BG",-2.65294689172867,-6.28950680448927,0.0188043496749598,0.579147852836437
"MMP9",-2.36205254083338,-5.1410125745916,0.0189632568971452,0.582030585623514
"ICAM2",-1.87446089569293,-3.66664576961981,0.0190123386271783,0.582030585623514
"CYBRD1",1.14749194121288,2.21528442485748,0.0190295149386232,0.582030585623514
"MAFG",1.6864893011904,3.21872495414986,0.0190735877486292,0.582030585623514
"PRKD3",-1.81675562901404,-3.52288072260473,0.019116675378991,0.582030585623514
"SUSD3",-3.0229150105874,-8.12808230312124,0.0192747821680885,0.585504513119673
"FCN1",-2.51693960636268,-5.72366647278546,0.0193725759050027,0.585987396736137
"LBH",1.93603377324338,3.82652220954741,0.0193787639657197,0.585987396736137
"CASP8",2.12397474431312,4.35893214111968,0.019441658036902,0.586556145535106
"CDKN1B",1.85451176950707,3.61629349304803,0.0195748942316892,0.588578785380875
"RETSAT",-1.48650440890446,-2.80209216492003,0.0196931949444323,0.588578785380875
"FAM45A",1.70641903659502,3.26349773179166,0.0197739839338707,0.588578785380875
"MARCH4",-7.31701678595306,-159.456244477196,0.0198377805491871,0.588578785380875
"ZBTB18",2.12695682379469,4.3679514593122,0.0198770997974741,0.588578785380875
"SMIM10",-2.37639805233835,-5.19238749583194,0.0198886316750144,0.588578785380875
"ESAM",-4.37097366962825,-20.6916052679296,0.0198954808109037,0.588578785380875
"SIRPA",2.27078431997897,4.82585416941299,0.0200135851030963,0.588578785380875
"MBOAT2",-2.05308585164355,-4.14992669202476,0.0200583471285322,0.588578785380875
"TOP1MT",2.54952408639329,5.8544112227221,0.0200610281753987,0.588578785380875
"TNNI3",-3.27031439120089,-9.648565001693,0.0201324155509733,0.588578785380875
"SOCS1",2.97719100596564,7.87451465556856,0.0201401540035812,0.588578785380875
"RUFY1",-1.57149548937548,-2.97212643414832,0.0201647518969232,0.588578785380875
"P2RX4",1.3496431000322,2.54849072029521,0.0202105659369729,0.588578785380875
"ZNF334",-4.74542196325881,-26.8234325506169,0.0202362321599017,0.588578785380875
"MRPS12",-1.6592050026012,-3.15842431745835,0.020238335803815,0.588578785380875
"ASMTL-AS1",1.32187948446198,2.49991576597086,0.0202607353404315,0.588578785380875
"DNAJC12",-4.33805231194125,-20.2247829100413,0.0203403233940075,0.588615167523751
"LIME1",1.48685686458824,2.80277680992857,0.0203504680241207,0.588615167523751
"HINT1",0.932866696052511,1.90906562388766,0.0205911809474321,0.591428190662585
"RASGRP2",-1.13825290819496,-2.20114305101741,0.0206442450852677,0.591428190662585
"C9orf9",2.84897751758456,7.20489555953333,0.0206573750873105,0.591428190662585
"GIGYF1",0.896445973164494,1.86147465490561,0.0206809547204092,0.591428190662585
"ASIC4",-5.67249410279307,-51.0024307877767,0.0206984108617625,0.591428190662585
"RAB7B",5.00488809782971,32.1086053622122,0.0207263463383459,0.591428190662585
"MTCH1",1.30315327410976,2.46767649538725,0.0207712055084193,0.591428190662585
"GNG11",-3.41520050723027,-10.6678719454441,0.0208294634882075,0.591428190662585
"GRAMD3",-1.94895998001821,-3.86096099595682,0.0208477881563888,0.591428190662585
"LOC729218",1.22970651541208,2.34519277202537,0.0209902272131935,0.594202070364976
"BTG2",2.28221511003032,4.86424235135946,0.0211260689792519,0.596395469996244
"SLC25A4",-2.59256776816707,-6.03171293315341,0.0211573590257969,0.596395469996244
"SLC39A3",-1.00443079607616,-2.00615182951054,0.0213070478183456,0.599345182289827
"METRNL",2.96349806615103,7.80012944559884,0.0214012300394836,0.599518273177423
"SLC37A3",-1.73507390638353,-3.32896547072575,0.0214900689787655,0.599518273177423
"TIGD1",1.59034728857443,3.01121827435856,0.0215094007901568,0.599518273177423
"PPFIA3",-3.96662322185714,-15.6340886884276,0.0215198972178728,0.599518273177423
"GPHN",-4.35249479499368,-20.4282652953848,0.0215384994046455,0.599518273177423
"RAPGEF4",-4.62956295093677,-24.7535399400155,0.0215859092272422,0.599583553796363
"SEMA6B",3.78231401241441,13.7590982155563,0.0216946618059531,0.601348906933761
"MPPED2",-6.12656840063899,-69.86840983602,0.0217773901458914,0.601729279975001
"CFL2",1.3079315908089,2.47586317930763,0.0217988359975912,0.601729279975001
"ARMC4",-4.44307141173189,-21.7519285391045,0.0219664405042868,0.605100395257839
"MEIS3P1",-5.50999051069934,-45.5693065268274,0.0220211000222776,0.605352759909925
"ZMYM6",1.35280465817027,2.55408167068825,0.0220744331395158,0.605567696744863
"DGKA",1.48290309958176,2.79510620059062,0.0221272479429979,0.605767559427135
"EEF1A1",0.780678810877468,1.71793900026406,0.0221762689559318,0.605862953713907
"KAZN",-6.35507669493391,-81.8594288051294,0.0222987579074566,0.607090384344945
"MIDN",1.68243987979078,3.20970315933513,0.0223124538101975,0.607090384344945
"FAS",2.41593117183575,5.33663807205247,0.0224175764725856,0.608553019506299
"LHFPL2",1.96093126882874,3.8931320202225,0.022476953487454,0.608553019506299
"GAS6-AS1",2.98254417357857,7.90378757784268,0.0225588390437822,0.608553019506299
"PRKAR2B",-2.05777699649713,-4.16344277995281,0.0225642891903039,0.608553019506299
"MCU",-1.39286553449966,-2.62599748496797,0.0226225010834731,0.608553019506299
"IDS",2.08066424225045,4.23001928947683,0.0226406422138758,0.608553019506299
"LPCAT2",2.71617085728577,6.57126378975105,0.0227936787403147,0.610828906634407
"LINC00672",1.41540813312403,2.66735183148645,0.0228171339043442,0.610828906634407
"SAT1",1.70322021334897,3.25626974021582,0.0229072478226671,0.612009904177883
"CYBB",-2.1250169916558,-4.36208230573515,0.0229627034657016,0.612262063349017
"GAB2",3.15927323531442,8.9337955276195,0.0230335781643046,0.612923514952146
"PLTP",-1.29832900554123,-2.45943854370867,0.0230972563852635,0.613391209991879
"GP9",-6.5510667779691,-93.7707962398652,0.0232367031379395,0.614228693200664
"FOCAD",-1.50926065912691,-2.84664119330284,0.0232460214179164,0.614228693200664
"CD74",2.29078343054527,4.89321756644957,0.0232679205812387,0.614228693200664
"ANXA2",1.71118211574851,3.27429002378702,0.0233625078570534,0.614228693200664
"RRAGD",2.23225079922185,4.6986646333548,0.0233912547761696,0.614228693200664
"EIF1AD",1.46826628307038,2.76689190542878,0.023405783348571,0.614228693200664
"PDIA4",-1.09306459361833,-2.13326707204545,0.0234912623227684,0.61525835670164
"PLEKHH3",1.9988538732703,3.99682352387316,0.023597794142951,0.616075562606453
"IL12A",2.48690484578719,5.60574005264331,0.02364643578436,0.616075562606453
"TK2",1.47615989746108,2.78207227028682,0.023760348822633,0.616075562606453
"GLIPR2",1.39513516381287,2.6301319217606,0.0237956800771763,0.616075562606453
"TMEM117",-3.45379698411583,-10.9571218462766,0.023806343771087,0.616075562606453
"RWDD2B",-1.85353161348294,-3.61383744519283,0.0238525615537299,0.616075562606453
"FCER1G",-1.88065857943206,-3.68243122102312,0.0238752586429971,0.616075562606453
"EEPD1",1.80597389253159,3.49665120455639,0.0238963856152825,0.616075562606453
"IRF2BP2",1.0102843634168,2.01430809259524,0.0239392007416412,0.616075562606453
"TMSB4X",-1.3860481254142,-2.61361769137852,0.0240706902978169,0.617821460343898
"GK5",1.30557287489688,2.47181860549849,0.0240999126582851,0.617821460343898
"TMEM158",3.79925506845536,13.9216187676978,0.0242002903438769,0.61856768025941
"RRAS",-2.51535153148584,-5.71736950099121,0.0242353133640122,0.61856768025941
"TLE3",1.34661101915497,2.54314023708856,0.0242684952345293,0.61856768025941
"NDRG1",1.53268378956433,2.89323556179383,0.0243257435411058,0.618841334253178
"TEX15",-6.97536914776393,-125.833229913027,0.0244656748487872,0.619915422849035
"TPT1",1.08807369765711,2.1258999439774,0.0245192104768865,0.619915422849035
"EGLN1",2.8224412366249,7.07358331603457,0.0245675260532582,0.619915422849035
"PPP2R3A",-3.1233312760189,-8.71397682281202,0.0245832392476458,0.619915422849035
"SPC25",-1.90982644290643,-3.75763892340931,0.0246833005070997,0.619915422849035
"KRR1",1.17886247688586,2.26398198266254,0.0248768273149535,0.619915422849035
"SYCP2L",-3.8535865860242,-14.4559005988094,0.0249063018388174,0.619915422849035
"AKR1C3",1.95447603726874,3.87575140395374,0.0249322431403929,0.619915422849035
"ZBTB7A",1.62863448312081,3.09220181961036,0.0250485017376139,0.619915422849035
"CRAMP1L",1.38565861357826,2.612912138521,0.0251440234926937,0.619915422849035
"LOC100420587",-4.72444452065876,-26.4362295077289,0.0252058143372977,0.619915422849035
"IER5L",2.35478634777179,5.11518474882697,0.0252182444335228,0.619915422849035
"AAK1",1.31172805349922,2.48238701160168,0.025232852947486,0.619915422849035
"CRIPT",1.11085170702336,2.15973111196,0.0253770931849323,0.619915422849035
"ARL15",-2.16713026325478,-4.4912911958903,0.0253789216482626,0.619915422849035
"H2AFJ",1.68286831953088,3.21065649220253,0.0254192107885856,0.619915422849035
"PDE5A",-5.10544003282544,-34.4263191794366,0.0254412273054544,0.619915422849035
"RPS29",0.929581231493041,1.90472303529247,0.0255287978042323,0.619915422849035
"EPM2AIP1",1.07782960774414,2.11085811362,0.0255538635470811,0.619915422849035
"MEFV",-2.67853829901876,-6.40206932404192,0.0255771753414161,0.619915422849035
"COL4A5",6.40278029124574,84.6114082339375,0.0256281072245112,0.619915422849035
"RNF175",2.98112485709527,7.89601569301219,0.0257974016998599,0.619915422849035
"NEO1",-3.907882502022,-15.0103166031257,0.025845789204625,0.619915422849035
"BMF",2.39388820838742,5.25571923743023,0.0258506824939707,0.619915422849035
"PFDN5",0.956224979290817,1.94022636328954,0.0258718822073054,0.619915422849035
"HSPA7",-3.95980416569134,-15.5603668199374,0.0258772709171289,0.619915422849035
"RXFP2",4.85346269069942,28.9093184253812,0.0258831459422121,0.619915422849035
"IL7",-3.9701815974915,-15.6726974190468,0.0259295783037744,0.619915422849035
"OAF",1.95316172659953,3.87222216065291,0.0261176705454869,0.619915422849035
"SPATA13",1.42234136808285,2.68020131457521,0.0261530033684325,0.619915422849035
"EIF5",1.06078031132785,2.08605950485775,0.0261622492842891,0.619915422849035
"DLC1",-1.70675066513711,-3.2642479897207,0.0261659775977195,0.619915422849035
"LINC00294",1.61914901553534,3.07193782254839,0.0262496618139918,0.619915422849035
"CCDC68",-5.81583173170304,-56.3300064517234,0.0262521430989188,0.619915422849035
"RPS18",0.95858129624928,1.94339787471735,0.0262662275462289,0.619915422849035
"YIF1B",-1.37676148242866,-2.59684783887401,0.0263008379081455,0.619915422849035
"CEBPB",1.99287941772196,3.98030619434608,0.0263438682688098,0.619915422849035
"SOX4",1.60771478877912,3.04768709363743,0.0263932337204751,0.619915422849035
"RPS27",0.916326079741669,1.88730302418274,0.0264723163144154,0.619915422849035
"EEF1B2",0.870572193689116,1.82838792172831,0.0265072001862562,0.619915422849035
"SLC12A2",1.77854854524254,3.43080836941157,0.0266193938206956,0.619915422849035
"CCDC159",1.20371623508363,2.30332219773629,0.0266200623216607,0.619915422849035
"REEP4",1.85751418147821,3.62382724644672,0.0266496954139548,0.619915422849035
"ST6GALNAC1",4.88167087008515,29.4801277282727,0.0266530401750892,0.619915422849035
"RPS20",0.89782307112575,1.86325233952205,0.0266647779590188,0.619915422849035
"RPS2",0.808408573187027,1.75127855362149,0.0266914091550119,0.619915422849035
"TMEM55B",1.54231092089395,2.91260673771987,0.0267392564247235,0.619915422849035
"LOC101927851",4.44317493213203,21.7534894019841,0.0268117889659406,0.619915422849035
"MARVELD1",-3.43320882415057,-10.8018672935225,0.0268150453669582,0.619915422849035
"PPP1R13B",-4.06381995088327,-16.7236743494903,0.0269057247861382,0.619915422849035
"ARHGEF40",2.44211721754846,5.43438665881251,0.0269187263584109,0.619915422849035
"STX11",1.60458863574955,3.0410902586242,0.027086793356948,0.619915422849035
"FAM127B",-2.93719221105353,-7.65919203595479,0.0270965967579817,0.619915422849035
"RPL35A",0.818345805134037,1.76338293721418,0.0271469577742603,0.619915422849035
"PSEN2",-2.39648659160519,-5.26519364307377,0.0272121446207636,0.619915422849035
"GSPT2",2.53252500745794,5.7858343032696,0.0272981917264416,0.619915422849035
"LIMA1",-2.04871148708234,-4.13736284559113,0.0273093831638419,0.619915422849035
"FGD2",-2.76739547379334,-6.80877601246006,0.027320769154203,0.619915422849035
"KLC3",-2.11294189086284,-4.32572481808284,0.0273967564467252,0.619915422849035
"RNF168",1.2303901648968,2.34630435120182,0.0274000838578738,0.619915422849035
"CYB561",2.56628715823959,5.92283197247739,0.0274193968822239,0.619915422849035
"ZFP36",1.1598915209047,2.23440626039907,0.0274597496575822,0.619915422849035
"STXBP1",-3.44337531899791,-10.878255559555,0.0274935710385541,0.619915422849035
"KLHL21",1.66485138547501,3.17080989897548,0.0275095893051579,0.619915422849035
"LINC00893",2.10029186984642,4.28796125452966,0.0275372807126142,0.619915422849035
"QSOX1",1.47571686205179,2.78121805837144,0.0275895351507808,0.619915422849035
"SERPINA1",-1.8228476478339,-3.53778812241939,0.0276149842611877,0.619915422849035
"CREG1",1.30119769850585,2.46433382167446,0.027645775540837,0.619915422849035
"CALD1",-6.90737439654485,-120.040248178737,0.0276567886573952,0.619915422849035
"MEX3A",-5.07080241258161,-33.6096220146714,0.0278775605304874,0.619915422849035
"TMEM56",3.29717668289887,9.82989961065726,0.0279357777737699,0.619915422849035
"VPS33B",0.966950697223953,1.9547047314439,0.0280099893011682,0.619915422849035
"UBASH3A",-3.36025649434728,-10.269232767996,0.0281685944644345,0.619915422849035
"RBM3",1.04096185767471,2.05759901576067,0.0283546970493515,0.619915422849035
"ZNF319",1.08823793399742,2.12614197010983,0.0283709972089147,0.619915422849035
"MAPK6",1.1046831659187,2.15051644843511,0.0284388409100175,0.619915422849035
"PACSIN3",-3.34080775584553,-10.1317238522298,0.0284851142267307,0.619915422849035
"DDIT4",2.47290122709497,5.55159077804814,0.0285265421355877,0.619915422849035
"ZFP90",1.09945998157975,2.14274471935692,0.0285713456254891,0.619915422849035
"SKA3",-2.32063598579466,-4.99552389587444,0.0286121842169125,0.619915422849035
"TM4SF1",6.10208519326716,68.6927146153929,0.0287400274032994,0.619915422849035
"LOC105747689",2.83898173321664,7.15514861827664,0.0287548476436872,0.619915422849035
"RPL3",0.823413394339058,1.76958786125018,0.0288272962662295,0.619915422849035
"MAP3K5",-1.12665358996104,-2.18351673747761,0.0288609424132616,0.619915422849035
"RAB11A",-0.972870797938497,-1.96274234439481,0.0288700043012526,0.619915422849035
"TLR1",1.93147349300271,3.81444587817125,0.0288826454046811,0.619915422849035
"LCN2",-5.08704889453941,-33.9902459155672,0.0289238234011915,0.619915422849035
"HIST1H1D",-3.59716894984315,-12.1019611209525,0.0290083208284025,0.619915422849035
"HSBP1L1",2.16311859488425,4.4788197150801,0.0290654564834665,0.619915422849035
"USP38",1.10241625199266,2.14713998461677,0.0291250603468345,0.619915422849035
"RPL31",0.841053681681682,1.79135799412992,0.0291491615764295,0.619915422849035
"F3",4.41166146649821,21.2834698296991,0.0291793212115632,0.619915422849035
"GPR35",2.03968436260442,4.11155566902879,0.02922880049416,0.619915422849035
"UNC13B",-4.04594942610363,-16.517797523652,0.0292549842822129,0.619915422849035
"SQLE",-1.39360166339324,-2.62733773070475,0.0293533767082563,0.619915422849035
"DGCR14",1.12148147845303,2.17570276966329,0.0293913718943676,0.619915422849035
"NAP1L1",0.73659082321273,1.6662337705132,0.0294093401672935,0.619915422849035
"GBP4",-1.79572124261003,-3.47189000735408,0.0294294298789814,0.619915422849035
"RPL27A",0.832578141343639,1.78086498209506,0.0294605324846116,0.619915422849035
"CTDP1",1.09336861332811,2.13371666364845,0.0296314567696207,0.619915422849035
"RPLP0",0.970017463164227,1.95886430618767,0.0297290301372944,0.619915422849035
"FAM179A",2.66868239109632,6.35848203548072,0.0298222040790828,0.619915422849035
"SLC22A4",3.04752276390698,8.26791045535656,0.0298320278142562,0.619915422849035
"PABPC1",0.815035013897086,1.75934085014923,0.0298349496476721,0.619915422849035
"IGFLR1",1.2107267092713,2.31454194715336,0.0298604912995238,0.619915422849035
"WHAMMP2",-2.88123190625029,-7.36778981903665,0.0299020588027582,0.619915422849035
"CHSY3",-5.07183062629772,-33.6335842458104,0.0300372500520805,0.619915422849035
"SHANK2",-4.78264316203955,-27.5244754000587,0.0300552542291204,0.619915422849035
"NTNG2",2.93768700843404,7.66181933971831,0.0300639971360751,0.619915422849035
"TRABD",1.71090800327414,3.27366796683437,0.0300888849332897,0.619915422849035
"RPS6",0.835310670324617,1.78424121644097,0.0301141893999293,0.619915422849035
"PHF12",1.158729887689,2.23260787904612,0.03016722082602,0.619915422849035
"ZBTB43",2.1830534053664,4.54113650826123,0.0301801444993242,0.619915422849035
"GSTM3",-2.04991892975603,-4.14082700080576,0.0301909348133718,0.619915422849035
"USP36",1.15372048879829,2.22486914791898,0.0302648155410778,0.619915422849035
"DDHD1",1.46599090955722,2.76253148948112,0.0302926860142614,0.619915422849035
"PECAM1",-2.5788796597627,-5.97475543242369,0.0304206408624761,0.619915422849035
"CST3",-1.27232390944663,-2.41550344349001,0.030479425994436,0.619915422849035
"TBC1D2B",1.85907846479508,3.62775861563845,0.0304992781793422,0.619915422849035
"FAU",0.846836358805794,1.79855260752089,0.0305133632844156,0.619915422849035
"DUSP23",-1.6132967293997,-3.05950176064951,0.0305709511057372,0.619915422849035
"GRIPAP1",1.02934265717539,2.04109404496339,0.0305991990809396,0.619915422849035
"MPG",1.86300074071922,3.63763487486401,0.0306099208430183,0.619915422849035
"TULP4",-2.05153378956183,-4.14546457056975,0.0306368472145565,0.619915422849035
"PRAME",-6.51923220580748,-91.7243077200717,0.0306755745090659,0.619915422849035
"ZNF764",1.12047446173926,2.17418463553998,0.0306902752437437,0.619915422849035
"ZNF44",1.59276291219666,3.01626442957079,0.0306951028907262,0.619915422849035
"LDLRAD2",2.83580033785724,7.13938764606191,0.0307766165932212,0.619915422849035
"ZBTB3",1.92239310067302,3.79051296787295,0.0307904250253685,0.619915422849035
"CRHBP",2.72485180328765,6.61092342219659,0.0308002225635801,0.619915422849035
"MMP24-AS1",0.922735413653959,1.8957062310087,0.0308074866574153,0.619915422849035
"ITM2C",3.00450546980717,8.02502268155256,0.0308357287460096,0.619915422849035
"TWISTNB",1.01142226899507,2.01589747671011,0.0308955736144914,0.619915422849035
"LYAR",-1.86963599239839,-3.65440363892485,0.0309417397163804,0.619915422849035
"BTN3A2",-1.91898360433913,-3.78156549075652,0.0310550512671262,0.619915422849035
"TNRC18",0.981451406386967,1.97445078313876,0.0310718380783987,0.619915422849035
"FUT1",-2.07660730012022,-4.21814093902952,0.0310793503761418,0.619915422849035
"NOSIP",-0.985986011652601,-1.98066653926274,0.0311505032761006,0.619915422849035
"RNF43",2.68457779478803,6.42892622309408,0.0311516550579281,0.619915422849035
"RPL26",0.89309777707167,1.85715956729799,0.0311931473926263,0.619915422849035
"GSE1",-0.839592777824872,-1.78954494483014,0.031210890719597,0.619915422849035
"DDAH2",1.20227529819549,2.30102283097546,0.0312306623836517,0.619915422849035
"RPL11",0.807668845544823,1.75038083299735,0.0312395356161768,0.619915422849035
"BANK1",-3.32335845107218,-10.009919390031,0.0312530377048528,0.619915422849035
"MAPK12",-1.48625329864009,-2.80160448536757,0.0313338979637868,0.619915422849035
"HDHD3",-1.18615777265712,-2.27545928562094,0.031417750411748,0.619915422849035
"KLHDC7B",3.02622498400975,8.14675196084871,0.0314720136393253,0.619915422849035
"LIMS1",-1.72301584866553,-3.30125789968086,0.0315246739609697,0.619915422849035
"TLN1",-1.42378629618695,-2.6828870091178,0.0315494891868033,0.619915422849035
"CXorf21",2.48953866616279,5.61598338015882,0.0315702981595373,0.619915422849035
"DDX3X",0.896303194204256,1.86129043976869,0.0316167949358763,0.619915422849035
"PRR14",1.2422623246819,2.36569211426655,0.031690345395826,0.619915422849035
"MSI2",1.3962730008486,2.63220709487327,0.0317124483589401,0.619915422849035
"SNORD10",1.90577444556069,3.74709991101039,0.0317201616151745,0.619915422849035
"PTPRE",2.60590377196065,6.0877274572118,0.0318006331142435,0.619915422849035
"IMPACT",1.71546040064688,3.28401428044079,0.0319176584324157,0.619915422849035
"IRF1",1.74024694907391,3.34092350151103,0.0320153812892766,0.619915422849035
"PCNXL2",2.16566966278251,4.48674646379027,0.0320825715257071,0.619915422849035
"EFCAB13",-1.90504294885146,-3.74520048222972,0.0321148020527054,0.619915422849035
"SERPINB2",6.37445167497025,82.9661925480199,0.0321185163786672,0.619915422849035
"SULT1A1",-1.32139618787676,-2.49907844528257,0.032202832729962,0.619915422849035
"PPAPDC3",-5.17776900195144,-36.1962667584243,0.0322252356587477,0.619915422849035
"OSM",3.0787732564624,8.44895700424311,0.032238436286154,0.619915422849035
